球隊,球員,平均正負值
Sacramento Kings,DeMar DeRozan,1.4533333333333334
Sacramento Kings,Domantas Sabonis,2.073529411764706
Sacramento Kings,Keegan Murray,0.36486486486486486
Sacramento Kings,Zach LaVine,-2.4193548387096775
Sacramento Kings,Malik Monk,1.7846153846153847
