球隊,球員,平均正負值
Milwaukee Bucks,Giannis Antetokounmpo,4.707692307692308
Milwaukee Bucks,Brook Lopez,1.7564102564102564
Milwaukee Bucks,Damian Lillard,0.9137931034482759
Milwaukee Bucks,Taurean Prince,-0.38461538461538464
Milwaukee Bucks,Kyle Kuzma,-1.6333333333333333
